#رقم	مشكول	غير مشكول	جذر	وزن	صنف	أصل	معرفة	جنس	مؤنثه	مذكره	عدد	الجمع	مفرده	التأنيث	التثنية	ج, مؤ, س,	ج, مذ, س,	المنقوص	تنوين النصب	نسب	إض, لف,	ـو	ك	كال	ها	هم	 تنوين النصب للجمع 	شرح	
279	سُوْأَى		سوء		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
280	أَصْغَرُ		صغر		اسم تفضيل			مذكر	صُغْرَى		مفرد	+ون;أَصاغِرُ;مؤ:;صُغْرى;صُغْرَياتٌ;			DnN		Pm										Non	"(أفْعَلُ التَّفْضِيلِ). ""هُوَ أَصْغَرُ إِخْوانِهِ"" : سِنُّهُ أَقَلُّ"	
281	أَصاغِرُ		صغر		اسم تفضيل			مذكر			جمع																Non		
282	صُغْرَى		صغر		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non	". ""هِيَ صُغْرَى بَنَاتِهِ"" : أَيْ هِيَ أَصْغَرُهُنَّ."	
283	أَضْخَمُ		ضخم		اسم تفضيل			مذكر	ضُخْمَى		مفرد	+ون			DnN		Pm										Non	"أَضْخَمُ-أَضْخَمُ [ض خ م] (أفْعَلُ التَّفْضِيلِ). ""كانَ أَضْخَمَ رَجُلٍ في الحَفْلَةِ"" : عَظِيمَ الْجِسْمِ، أَيْ لَهُ جِسْمٌ ضَخْمٌ."	
284	أَضَاخِمُ		ضخم		اسم تفضيل			مذكر			جمع																Non		
285	ضُخْمَى		ضخم		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
286	أعْرَفُ		عرف		اسم تفضيل			مذكر			مفرد				DnN		Pm										Non	"(أفْعَلُ التَّفْضِيلِ). ""هُوَ أعْرَفُ مِنْهُ بِطُرُقِ الْمَدِينَةِ"" : أدْرَى."	
287	أعَزُّ		عزز		اسم تفضيل			مذكر	عُزَّى		مفرد	+ون			DnN		Pm										Non	"أعَزُّ-أعَزُّ [ع ز ز] (أفْعَلُ التَّفْضِيلِ). 1. ""هُوَ مِنْ أعَزِّ أصْدِقَائِهِ"" : أغْلَى. 2. ""هَذَا أعَزُّ عَلَيَّ مِنْ نَفْسِي"" : أقْرَبُ، أنْفَسُ، أغْلَى. o ""الزَّمانُ أعَزُّ مِنْ أنْ يُبْذَلَ فِي الأكْلِ وَالشُّرْبِ وَالتَّلَذُّذِ وَالتَّمَتُّعِ"". (التوحيدي)."	
288	أَعَازِزُ		عزز		اسم تفضيل			مذكر			جمع																Non		
289	عُزَّى		عزز		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
290	أفْضَلُ		فضل		اسم تفضيل			مذكر	فُضْلَى		مفرد	+ون;أفَاضِلُ;مؤ:;فُضْلَى;فُضْلَيَاتٌ;			DnN		Pm										Non	"(أفْعَلُ التَّفْضِيلِ). 1.""هُوَ أفْضَلُ قَوْمِهِ"" : أكْثَرُهُمْ فَضْلاً. 2. ""هِيَ فُضْلَى بَنَاتِ"	
291	أفَاضِلُ		فضل		اسم تفضيل			مذكر			جمع																Non		
292	فُضْلَى		فضل		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
293	أفْكَهُ		فكه		اسم تفضيل			مذكر	فُكْهَى		مفرد	+ون			DnN		Pm										Non	"أفْكَهُ-أفْكَهُ [ف ك هـ] (أفْعَلُ التَّفْضِيلِ). ""إنَّهُ لَمُمثِّل"	
294	أَفَاكِهُ		فكه		اسم تفضيل			مذكر			جمع																Non		
295	فُكْهَى		فكه		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
296	أقْدَرُ		قدر		اسم تفضيل			مذكر	قُدْرَى		مفرد	+ون			DnN		Pm										Non	"أقْدَرُ-أقْدَرُ [ق د ر] (أفْعَلُ التَّفْضِيلِ). ""هُوَ أقْدَرُ مِنْ غَيْر"	
297	أَقَادِرُ		قدر		اسم تفضيل			مذكر			جمع																Non		
298	قُدْرَى		قدر		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
299	أَكْثَرُ		كثر		اسم تفضيل			مذكر	كُثْرَى		مفرد	+ون			DnN		Pm										Non	"أَكْثَرُ-أَكْثَرُ [ك ث ر] (أفْعَلُ التَّفْضِيلِ). 1.""عَدَدُ الغَائِبِينَ اليَوْمَ أكْثَرُ مِن عدَدِ الغائِبِينَ أَمْسِ"" : أعْلَى عَدَداً. 2.""أكْثَرُ النَّاسِ لاَ يَعْلَمُونَ الحَقِيقَةَ"" : أغْلَبُهُمْ.الدخان آي"	
300	أَكَاثِرُ		كثر		اسم تفضيل			مذكر			جمع																Non		
301	كُثْرَى		كثر		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
302	أكْرَمُ		كرم		اسم تفضيل			مذكر	كُرْمَى		مفرد	+ون;أكَارِمُ;			DnN		Pm										Non	"(أفْعَلُ التَّفْضِيلِ). 1.""أَكْرَمُ مِنْ حَاتِمٍ الطَّائِيِّ"" : أكْثَرُ كَرماً وَعَطَاءً مِنْ... 2. الحجرات آية 13 إنَّ أكْرَمَكُمْ عِنْدَ اللَّهِ أتْقَاكُمْ (قرآن): إِنَّ أَفْضَلَكُمْ فَخْراً وَعَطَاءً وَسَخَاءً..."	
303	أكَارِمُ		كرم		اسم تفضيل			مذكر			جمع																Non		
304	كُرْمَى		كرم		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
305	أَشْرَفُ		شرف		اسم تفضيل			مذكر	شُرْفَى		مفرد	+ون;شُرْفٌ;مؤ:;شُرْفَى;			DnN		Pm										Non	"(أفْعَلُ التَّفْضيل). ""مِنْ أَشْرَفِ النَّاسِ"" : مِنْ أَفاضِلِهِمْ حَسَباً وَشَرَفاً، مِنْ أَنْبَلِهِمْ."	
306	أَشَارِفُ		شرف		اسم تفضيل			مذكر			جمع																Non		
307	شُرْفٌ		شرف		اسم تفضيل			مذكر			جمع								Tn										
308	شُرْفَى		شرف		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
309	أشْهَرُ		شهر		اسم تفضيل			مذكر	شُهْرَى		مفرد	+ون			DnN		Pm										Non	"أشْهَرُ-أشْهَرُ [ش هـ ر] (أفْعَلُ التَّفْضيل). 1.""هَوَ أَشْهَرُ لاَعِبٍ دَوْلِيٍّ"": ذَائِعُ الصِّيتِ، مَشْهورٌ. 2.""أَشْهَرُ مِنْ نارٍ على عَلَمٍ"": تَعْبيرٌ يُقالُ عَنِ الْمَشْهورِ وَمَنْ لا يَحْتاجُ إلى تَعْريفٍ."	
310	أَشَاهِرُ		شهر		اسم تفضيل			مذكر			جمع																Non		
311	شُهْرَى		شهر		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
312	أَصْلَحُ		صلح		اسم تفضيل			مذكر	صُلْحَى		مفرد	+ون			DnN		Pm										Non	"أَصْلَحُ-أَصْلَحُ [ص ل ح] (أفْعَلُ التَّفْضيل). 1."" هُوَ أَصْلَحُ لِيَقومَ بِهَذَا العَمَلِ"" :"	
313	أَصَالِحُ		صلح		اسم تفضيل			مذكر			جمع																Non		
314	صُلْحَى		صلح		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
315	أعْنَفُ		عنف		اسم تفضيل			مذكر	عُنْفَى		مفرد	+ون			DnN		Pm										Non	"أعْنَفُ-أعْنَفُ [ع ن ف] (أفْعَلُ التَّفْضيل). ""كانَتِ الرِّحْلَةُ أَشَقَّ وَأعْنَفَ"" : أشَدَّ وَأَقْسَى."	
316	أَعَانِفُ		عنف		اسم تفضيل			مذكر			جمع																Non		
317	عُنْفَى		عنف		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
318	أَغْزَرُ		غزر		اسم تفضيل			مذكر	غُزْرَى		مفرد				DnN												Non	"أَغْزَرُ-أَغْزَرُ [غ ز ر] (أفْعَلُ التَّفْضيل). ""كَانَتْ غَلَّةُ هَذِهِ السَّنَةِ أغْزَرَ مِن غَلَّةِ السَّنَوَاتِ السَّابِقَةِ"" : أكْثَرَ، أوْفَرَ."	
319	أَغَازِرُ		غزر		اسم تفضيل			مذكر			جمع																Non		
320	غُزْرَى		غزر		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
321	أوْثَقُ		وثق		اسم تفضيل			مذكر	وُثْقَى		مفرد	+ون;مؤ:;وُثْقَى;			DnN		Pm										Non	"(أفْعَلُ التَّفْضيل). 1.""لاَ أوْثَقَ مِنْهُ"" : لاَ أحْكَمَ مِنْهُ، عَلَى جَانِبٍ كَبِيرٍ مِنَ الوُثُوقِ. 2.""وَكَانَتِ العُرْوَةُ الوُثْقَى تَشُدُّهُمَا"" : العُرْوَةُ الصَّلْبَةُ."	
322	أَوَاثِقُ		وثق		اسم تفضيل			مذكر			جمع																Non		
323	وُثْقَى		وثق		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non	"وُثْقَى-وُثْقَى [و ث ق] (مُؤَنَّثُ أَوْثَق أَفْعَل التَّفْضِيلِ). ""العُرْوَةُ الوُثْقَى"" : الدِّينُ الْحَنِيفُ فَهُوَ كَالعِقْدِ الْمُحْكَمِ تَشْبِيهاً لَهُ بِالعُرْوَةِ الَّتِي لاَ تَنْقَطِعُ وَلاَ تَنْفَصِمُ. البقرة آية 256فَمَنْ يَكْفُرْ بِالطَّاغُوتِ وَيُؤْمِنْ بِاللَّهِ فَقَدِ اسْتَمْسَكَ بِالعُرْوَةِ الوُثْقَى ( قرآن)."	
324	أَوْفَرُ		وفر		اسم تفضيل			مذكر	وَفْرَاءُ		مفرد	وُفْرٌ;مؤ:;وَفْرَاءُ;															Non	"(أفْعَلُ التَّفْضيل). 1.""قَدَّمَ لَهُ إنَاءً أوْفَرَ"" : مَمْلُوءاً. 2.""كَانَ أوْفَرَ حَظّاً مِنْهُ"" : أكْثَرَ حَظّاً."	
325	وُفْرٌ		وفر		اسم تفضيل			مذكر			جمع								Tn										
326	وَفْرَاءُ		وفر		اسم تفضيل			مؤنث			مفرد																Non		
327	أشْبَهُ		شبه		اسم تفضيل			مذكر	شُبْهَى		مفرد	+ون			DnN		Pm										Non	"أشْبَهُ-أشْبَهُ [ش ب هـ] (أفْعَلُ التَّفْضيلِ). 1.""هُوَ أَشْبَهُ بِأَخِيهِ"": مُماثِلٌ لَهُ. 2.""ما أَشْبَهَ اللَّيْلَةَ بِالبارِحَةِ"". (مثل): هَذِهِ اللَّيْلَةُ مُماثِلَةٌ لِلْبارِحَةِ، وَهُوَ مَثَلٌ ي"	
328	أَشَابِهُ		شبه		اسم تفضيل			مذكر			جمع																Non		
329	شُبْهَى		شبه		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
330	أَطْوَلُ		طول		اسم تفضيل			مذكر	طُولَى		مفرد	+ون;أَطاوِلُ;مؤ:;طُولى;			DnN		Pm										Non	"(أفْعَلُ التَّفْضيلِ). ""هُوَ أَطْوَلُ لاعِبٍ في الفَريقِ"" : أَكْثَرُهُمْ طولاً."	
331	أَطاوِلُ		طول		اسم تفضيل			مذكر			جمع																Non		
332	طُولَى		طول		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non	"طُولَى-طُولَى [ط و ل]. ""لَهُ اليَدُ الطُّولَى فِي هَذَا العَمَلِ"": الفَضْلُ الكَبِيرُ. ""لَهُ يَدٌ طُولَى فِي العَمَلِ""."	
333	أَعَمُّ		عمم		اسم تفضيل			مذكر	عُمَّى		مفرد				DnN												Non	"أَعَمُّ-أَعَمُّ [ع م م] (أفْعَلُ التَّفْضيلِ). ""لَهُ رَأيٌ أعَمُّ"" : أوْسَعُ، أشْمَلُ."	
334	أَعَامِمُ		عمم		اسم تفضيل			مذكر			جمع																Non		
335	عُمَّى		عمم		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
336	أغْلَى		غلو		اسم تفضيل			مذكر	غُلْيَا		مفرد				DnN												Non	"أغْلَى-أغْلَى [غ ل و] (أفْعَلُ التَّفْضيلِ). 1. ""هُوَ مِنْ أَغْلَى ا"	
337	أَغَالِيُ		غلو		اسم تفضيل			مذكر			جمع							Tk									Non		
338	غُلْيَا		غلو		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
339	أَمْضى		مضي		اسم تفضيل			مذكر	مُضْيَا		مفرد				Dy												Non	"أَمْضى-أَمْضى [م ض ي] (أفْعَلُ التَّفْضيلِ). ""أَمْضى مِنَ السَّيْفِ"" : أَكْثَرُ حِدَّةً مِنَ السَّيْفِ."	
340	أَمَاضِيُ		مضي		اسم تفضيل			مذكر			جمع							Tk									Non		
341	مُضْيَا		مضي		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
342	أعْلَى		علو		اسم تفضيل			مذكر	عُلْيَا		مفرد	+ون;عُلاً;مؤ:;عُلْيا;جمع;العاقل;:;الأعْلَوْنَ;أَوِ;الأَعَالِي;لِغَيْرِ;العَاقِلِ			Dy		Pm										Non	"الأَعالِي-الأَعالِي [ع ل و] (أفْعَلُ التَّفْضيلِ) (صف). 1 ""كانَ أَعْلَى مِنْهُ شَرَفاً"" : أَرْفَعَ مِنْهُ شَرَفاً. 2.""وَصَلَ إلى أَعْلَى مَكانٍ فِي الجَبَلِ"" : قِمَّة الجَبَلِ. 3.""مِنْ أَعْلَى الهَرَمِ إلى أَسْفَلِهِ"" : مِنْ فَوْقِهِ. 4. ""كانَ مَثَلاً أعْلَى فِي الصِّدْقِ"" : أسْمَى. 5. ""حَسَبَ مَا وَرَدَ أعْلاَهُ"" : مَا سَبَقَ ذِكْرُهُ فِي السُّطُورِ أوِ الصَّفَحَاتِ السَّابِقَةِ."	
343	عُلاً		علو		اسم تفضيل			مذكر			جمع								Tn										
344	أَعَالِيُ		علو		اسم تفضيل			مذكر			جمع							Tk									Non		
345	عُلْيَا		علو		اسم تفضيل			مؤنث			مفرد	عُلىً;مُؤَنَّثُ;أَعْلَى;															Non	". 1.""حَصَلَ عَلَى مَكَانَةٍ عُلْيَا"" : عَلَى مَكَانَةٍ مَرْمُوقَةٍ. ""لَهُ قِيمَةٌ عُلْيَا"". 2. ""نَالَ شَهَادَةً عُلْيَا"" : شَهَادَةً جَامِعِيَّةً. 3. ""الْيَدُ الْعُلْيَا خَيْرٌ مِنَ الْيَدِ السُّفْلَى"" : الْيَدُ الْمُعْطِيَةُ. 4. ""الْقِيَادَةُ الْعُلْيَا لِلْقُوَّاتِ الْمُسَلَّحَةِ"" : قِيَادَةُ الأَرْكَانِ."	
346	أْفْصَحُ		فصح		اسم تفضيل			مذكر	فُصْحَى		مفرد	+ون;أفاصح;مؤ:;فُصْحَى;+ات;			DnN		Pm										Non	"(أفْعلُ التَّفْضِيلِ). 1.""كانَ أفْصَحَ قَوْمِهِ"" : أبْلَغَهُمْ، أحْسَنَهُمْ لُغَةً وَبَياَناً وَبَلاَغَةً. 2.""يُتْقِنُ ال"	
347	أَفَاصِحُ		فصح		اسم تفضيل			مذكر			جمع																Non		
348	فُصْحَى		فصح		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		". ""يَتَكَلَّمُ بِاللُّغَةِ الْعَرَبِيَّةِ الْفُصْحَى"" : اللُّغَةُ الْعَرَبِيَّةُ الْمُطَاب"
349	أَقْوَمُ		قوم		اسم تفضيل			مذكر	قُومَى		مفرد	+ون			DnN		Pm										Non	"أَقْوَمُ-أَقْوَمُ [ق و م] (أفعَل التَّفْضِيلِ). 1.""هُوَ أقْوَمُ عَمَلاً مِنْ غَيْرِهِ"" : أعْدَلُ، وَأكْمَلُ. 2.الإسراء آية 9 إنّ"	
350	أَقَاوِمُ		قوم		اسم تفضيل			مذكر			جمع																Non		
351	قُومَى		قوم		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
352	أَدْهَى		دهي		اسم تفضيل			مذكر	دُهْيَا		مفرد	+ون			Dy		Pm										Non	"أَدْهَى-أَدْهَى [د هـ ي] (أفعل التفضيل). 1.""كانَ أَدْهَى وَلَدٍ فِي الفَصْلِ"" : الأكْثَرَ دَهَاءً. 2.""هَذِهِ الْمُصِيبَةُ أَدْهَى وأَمَرُّ"": أَشَدُّ وَأَقْوَى."	
353	أَدَاهِيُ		دهي		اسم تفضيل			مذكر			جمع							Tk									Non		
354	دُهْيَا		دهي		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
355	أَمْجَدُ		مجد		اسم تفضيل			مذكر	مُجْدَى		مفرد	+ون;أَماجِدُ;			DnN		Pm										Non	"(أَفْعَلُ التَّفْضيل مِنْ مَجُدَ). ""هُوَ مِنَ الأَماجِدِ"" : مِن العُظَماءِ."	
356	أَماجِدُ		مجد		اسم تفضيل			مذكر			جمع																Non		
357	مُجْدَى		مجد		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
358	أَكْفَأُ		كفء		اسم تفضيل			مذكر	كُفْأَى		مفرد	+ون			Dz		Pm										Non	"أَكْفَأُ-أَكْفَأُ [ك ف ء]. ""مِنْ أَكْفَإِ النَّاسِ"" : مِنْ أقْدَرِ النَّاسِ وَأحْسَنِهِمْ تَصْرِيفاً للأُمُورِ."	
359	أَكَافِئُ		كفء		اسم تفضيل			مذكر			جمع																Non		
360	كُفْأَى		كفء		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
361	أَوَّلُ		أول		اسم تفضيل			مذكر	أولَى		مفرد	+ون;أوَائِلُ;مؤ:;أولَى;			DnN		Pm										Non	". 1.""أوَّلُ مَا تَبْتَدِئُ بِهِ"" : بادِئَ ذِي بَدْءٍ. 2.""أوَّلُ الأمْرِ"" : فِي البِدَايَةِ. ""أوَّلُ الغَيْثِ قَطْرٌ"" ""قَرَأ الكِتَابَ مِنَ الأوَّلِ إلَى الآخِرِ"". 3.""لَقِيتُهُ أوَّلَ أمْسِ"" : مَا قَبْلَ الأمْسِ. 4.""يَزْرَعُ الأوَّلُونَ وَيَأْكُلُ الآخِرُونَ"" : القُدَمَاءُ. 5.""اللَّهُ هُوَ الأوَّلُ والآخِرُ"" : الخَالِدُ"	
362	أوَائِلُ		أول		اسم تفضيل			مذكر			جمع																Non		
363	أولَى		أول		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
364	أَسْفَلُ		سفل		اسم تفضيل			مذكر	سُفْلَى		مفرد	+ون;أَسافِلُ;			DnN		Pm										Non	". 1.""كانَ في أَسْفَلِ السُّلَّمِ يَنْتَظِرُ نُزولِي"": تَحْتَ السُّلَّمِ. ""كُنْتُ في أَعْلَى السُّلَّمِ وَكانَ في أَسْفَلِهِ"".التين آية 5 ثُمَّ رَدَدْناهُ أَسْفَل سافِلِينَ (قرآن): "	
365	أَسافِلُ		سفل		اسم تفضيل			مذكر			جمع																Non		
366	سُفْلَى		سفل		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
367	أقَلُّ		قلل		اسم تفضيل			مذكر	قُلّى		مفرد	+ون			DnN		Pm										Non	"أقَلُّ-أقَلُّ [ق ل ل]. 1.""كانَ عَدَدُ الحَاضِرِينَ اليَوْمَ أقَلَّ مِنَ الأمْسِ"" : أدْنَى عَدَداً. 2.""عَلَى الأقَلِّ كانَ يَنْبَغِي أنْ يَبْعثَ بِبِطَاقَةِ تَهْنِئَةٍ"" : أبْسَطُ مَا كانَ... ""أقَلُّ مَا يُقَالُ فِي هَذِهِ الح"	
368	أَقَالِلُ		قلل		اسم تفضيل			مذكر			جمع																Non		
369	قُلّى		قلل		اسم تفضيل			مؤنث			مفرد	+ات			Dy	Pf											Non		
370	أَصْعَبُ		صعب		اسم تفضيل			مذكر	صُعْبَى		مفرد	أصاعب			DnN												Non	"أَصْعَبُ-أَصْعَبُ [ص ع ب]. ""ما أَصْعَبَ فِراقَهُ"" : ما أَقْساهُ، ما أَشَدَّهُ."	
371	أَصَاعِبُ		صعب		اسم تفضيل			مذكر			جمع																Non		
372	صُعْبَى		صعب		اسم تفضيل			مؤنث			مفرد				Dy	Pf													
